,eyebrow,eye,nose,forehead
0,0.3303673180754436,0.17370279615467657,0.044502073453067385,0.1582518419561885
1,0.3517940732474358,0.17884574864575212,0.04232573128512485,0.12265125786720689
2,0.3293400543273853,0.16474442223440633,0.03259926533693141,0.13329833080591333
3,0.33572821279335924,0.18481838709458928,0.036228380581804255,0.13110300717050616
4,0.3485816874507129,0.17135128918522527,0.03807397247190363,0.1290611631884164
5,0.31628510313833313,0.1638686699991326,0.045012918337299555,0.1316819628902454
6,0.3300470780388199,0.17918014776222982,0.034899871047775415,0.12317629534627479
7,0.32334479258086407,0.16126934718260075,0.03528884664956477,0.1434353665446193
8,0.347427299326547,0.17799798986637605,0.03948960327229809,0.15652708545054572
9,0.32376287254255737,0.1746031746031746,0.03189630483570192,0.11735210267950352
10,0.3283195567157708,0.16695551790827984,0.037712319564813475,0.13137316096680887
11,0.34018526746975075,0.1724137931034483,0.042694603791293854,0.12376543866115952
12,0.3459494900355918,0.16936853544701083,0.035214390503777296,0.12809552693400947
14,0.30581582049033396,0.16285275926136236,0.04071435162913577,0.15687728666459405
15,0.3179783673611362,0.1670862755841828,0.03436283351168524,0.11780375208422965
16,0.34578803581619266,0.1651756399756606,0.03803560000106629,0.1334883197562139
17,0.34906750722680957,0.16895089558511803,0.036213368239177895,0.12299101210735752
18,0.34456628052075244,0.17635750019848262,0.0328502428838329,0.11432401248878842
19,0.34535667355053745,0.16445215329000695,0.04167975449831713,0.1447919260025447
20,0.33989785770827,0.16759589386289536,0.030274619296712244,0.12375279239277612
21,0.3208986224109242,0.16878027767808138,0.040385198211495714,0.13015668257160745
23,0.33537966234367,0.1811629385219731,0.03870477406062115,0.12143541271273378
24,0.32901729574354227,0.16524454892092497,0.037750529053984024,0.15381143010103465
25,0.33673879571525844,0.17368892158675722,0.039574804666896966,0.15286087864258457
26,0.3189564041360256,0.15959241469280652,0.043530278666683395,0.1571782003900966
27,0.30066543179135097,0.1742910171266815,0.040554985684646695,0.14209027666129664
28,0.3503130245579691,0.16677635027295384,0.0385576766402514,0.12587054469719453
29,0.3400001169835294,0.18088525753521154,0.04315332283282408,0.1328178361261634
30,0.3227414145450292,0.16289899105708913,0.03674098137264923,0.14256838371728084
31,0.3519367923677562,0.18091034225775918,0.036368664880261886,0.13674906752798757
32,0.33591341661609625,0.1729805311006654,0.038123446835825664,0.13836623919407987
33,0.333407336240295,0.17391348862982253,0.03749035797528666,0.12716668420684366
34,0.33827700691415413,0.16932162435684495,0.028642114142657556,0.1058585442707616
35,0.3315407265655773,0.16861894959663673,0.03134865978922032,0.12522246026524522
36,0.3221480711424282,0.17353749301143423,0.029044283098122896,0.13317196202748519
37,0.34267962018414677,0.18301679212908584,0.04304314576667179,0.12396153172238339
38,0.3282798423492368,0.17093392757666917,0.03592465703084257,0.13292814167925818
39,0.3279222027242995,0.18280007374690901,0.036269568509635974,0.13010128358070794
40,0.3396622832906448,0.1735276776376401,0.035623780969846856,0.12072432086372574
41,0.3364882103093851,0.1701181743126841,0.038902426561272976,0.11742044353117369
42,0.35545227811237906,0.1731423628867882,0.031071441599551483,0.11084206325761224
44,0.3208470746167998,0.18289685566678035,0.0354828650325577,0.12888534493616982
45,0.33088553099127777,0.16869729033137074,0.03619619355709408,0.12824339204908428
46,0.36469585596444315,0.17183258085812483,0.044238623723939094,0.14561694126307315
47,0.322729716136239,0.16674992811828565,0.03342162647447136,0.11456971437400541
48,0.3291049441333583,0.16992012363915523,0.03670762924700497,0.1218593001064466
49,0.33473987938229033,0.18122833199463675,0.035732971106205325,0.14927756388315983
50,0.3298815973215543,0.17167856350502186,0.04106370209142187,0.14878316480885473
51,0.33547218231344683,0.17099646288716477,0.04047647881576296,0.14432969996763434
52,0.30937159123516855,0.1726216350325417,0.03372840428247626,0.13076840229171913
53,0.3496078733136626,0.16692526247857495,0.031302511840682744,0.14279924481863435
55,0.34072375623989914,0.16884374176798436,0.04848444102767115,0.12564762846067887
56,0.3600090465029754,0.17922172356997393,0.03790666033290805,0.12499840944249023
57,0.34885159194049475,0.18007159394907632,0.04332092055489564,0.14906429033616211
58,0.3297919940117891,0.16675741110332912,0.03279318541473917,0.1311906373375499
59,0.32066068043004003,0.17638127269243295,0.032812767259823065,0.12154742728772483
60,0.33288432169590676,0.17567870224258184,0.044344894534611136,0.14154029360304102
61,0.31985814871925866,0.17246858630108386,0.04339713381799995,0.13696938407644113
62,0.3470593653697124,0.1865265052966495,0.0382426902586853,0.1274134959163825
63,0.3338668695006737,0.17393614003760385,0.03270182861516428,0.13129287230692813
64,0.3160302309986594,0.16178547106566277,0.0344775601038659,0.12191429389719341
65,0.3497152921473047,0.17359436863447147,0.04822548629027589,0.144344493874948
66,0.34780650386649753,0.1616115437622452,0.036581784353325826,0.12312757742239666
67,0.32476782944580335,0.1668362599963879,0.0334533533515157,0.13857966605708064
69,0.32569425735394975,0.17358007253148844,0.037918430912875827,0.13609819098252232
70,0.32312763386586185,0.1797052771539307,0.0321078245916445,0.13412336073303413
71,0.34741187894665587,0.16915877444135366,0.03764155019329607,0.14248124486406347
72,0.35604699445092686,0.16843884922326333,0.03712194632848234,0.13978698204250592
73,0.34392687408219463,0.17827330320069562,0.03221866200724237,0.11858376535595933
74,0.34235496450711167,0.1724432064112695,0.044034207205721536,0.1362825386182757
75,0.32570033020256184,0.16634036428031096,0.036744819642321826,0.13697255494209673
76,0.32204097192349485,0.17357443315403062,0.03835665866446444,0.14362641060984832
77,0.3320828693297694,0.18778528622241883,0.037776039923309086,0.11831277292943657
78,0.31868788284702076,0.1796520989615359,0.03343416738420107,0.1353361763788102
79,0.3503953238749927,0.18498197931953986,0.0413141678699443,0.1295043391410171
80,0.31772854678505846,0.15205920363751266,0.042978437879724316,0.14478613576353092
81,0.31668571072337137,0.16749609649572897,0.039089306787532675,0.1584070242995871
82,0.33810312021435146,0.16962543371781993,0.03986128586827785,0.14597239353451694
83,0.3392783020598723,0.17771483793541978,0.030612522707534364,0.13812069274414057
84,0.3388513808767998,0.17461291532571185,0.040697817149142744,0.14814297387474584
85,0.3460750604458414,0.1795215380844069,0.032945617415793715,0.1145567649258138
86,0.34991001882023476,0.1673528416859625,0.03161382735386581,0.13613791255287014
87,0.3189093364597524,0.1729136635603393,0.04329124578105673,0.10831766086095876
88,0.32016038381712664,0.1649378756206679,0.03676940449411474,0.12070190985043111
89,0.32986666813109716,0.17663624388904697,0.04435197199108884,0.15731248178888924
90,0.3333905721553937,0.17482093044910962,0.035177366445908166,0.13779481177158814
91,0.3545655334985537,0.17981764334470676,0.04050505608878809,0.12810675879019623
93,0.33425163832440724,0.17496318267608937,0.03945693880696418,0.14212155356035233
94,0.34894968380766594,0.17225665180941743,0.03991484179610021,0.15646499551848628
95,0.3556129202756592,0.18517200630114589,0.035784814048395605,0.13608933591167172
96,0.3465872071832805,0.17619204461769647,0.0406505106869552,0.13876174426475432
97,0.33325505473868483,0.16868379798288333,0.04187360019271644,0.1520184462717851
98,0.32379134967126066,0.17247372987538287,0.04181154753624271,0.13375259704727052
99,0.35071786109103475,0.1642588397043724,0.03383820775713868,0.1298041458320766
100,0.3310679343071696,0.16308947527490056,0.029841519532075,0.13671074864856128
101,0.32706760367712207,0.18386419903587511,0.03992384007567294,0.1313376806047621
102,0.3345658340217905,0.16715083349690615,0.04042657034898789,0.1275259317199087
103,0.3235219286546719,0.16720590376299274,0.03383046862185367,0.12941044852328995
104,0.3240185201053666,0.16715083349690615,0.038729595563906025,0.12894997815370302
105,0.34397609471482105,0.16436814032369812,0.03852255102018761,0.11403679847923139
106,0.36385390117514516,0.18159818648225126,0.04329975308651927,0.14743296725643545
107,0.32996013803491164,0.16745534331229278,0.04863764897694572,0.15386145264749881
108,0.3426925782975642,0.17353680989408565,0.03149966027806359,0.11761483264471674
109,0.3320089940014897,0.17433414778118703,0.04682725283117068,0.1448544885117966
110,0.3117534928572007,0.17473528991583587,0.03377241448856333,0.11465731676958422
111,0.3384840574672083,0.1724725099404913,0.04213877786817688,0.14262742554006355
112,0.3508758167556263,0.1587269196345543,0.041136108170146866,0.13517945735795361
113,0.34499184476390116,0.1690941078374851,0.04540703914997809,0.14824769178076994
114,0.34264916247046856,0.1786252367042546,0.03749922954750026,0.14370077697321396
115,0.330640654963592,0.1754279738986032,0.035865626632006445,0.12573023162099695
116,0.3278743663097667,0.1734250010100708,0.035177423555707084,0.14295262843249776
117,0.3248745617634292,0.17647058823529413,0.03918732102427968,0.14421211947158413
118,0.32327220147890395,0.17647100630093226,0.032868038864563874,0.13294958151498154
120,0.3347107923192156,0.16692526247857495,0.04067882289296779,0.1408314104778949
121,0.3392145431188654,0.1757908490664909,0.03702591709938617,0.12894882060718996
122,0.32966831529017154,0.18079290295672593,0.03217419911333096,0.12102786526731377
123,0.32601990934447744,0.17769274153321193,0.046291142923053884,0.13585548577349532
124,0.32754198679566315,0.16908020066683285,0.037789338763310074,0.11860935477526464
125,0.3233985474469988,0.15496130164969987,0.04063902703194335,0.15042526001828338
126,0.3145957467318534,0.1800959719055028,0.044725724723938626,0.14222815694828372
127,0.33590078045680744,0.17115396664231236,0.04349760914581931,0.15643132737540183
128,0.3174937455427316,0.17129046767108533,0.041700228839928896,0.13926474353027335
129,0.3403917192114223,0.17743385785567004,0.03415198394343307,0.1303950811743731
130,0.34134566983038545,0.16935121561666017,0.0357564715213609,0.13513259465686078
131,0.35481217102866464,0.17587610193965694,0.03961511791554705,0.12619078382078566
132,0.34678791176209844,0.179599826171897,0.030735582494664945,0.11866396441877414
133,0.3404391098346396,0.1696324180304724,0.03962421644115967,0.12503470527152052
134,0.35201911766947586,0.18224591879910548,0.031988224426016856,0.1147791154233296
135,0.33149292967371286,0.17424242424242425,0.032507516832852044,0.12961563683782995
136,0.32739005143717614,0.17414131557650045,0.03422660136603114,0.1301047147931525
137,0.3249620510685283,0.17336948608088798,0.03646216317099599,0.13005818442463574
138,0.3385184960198823,0.16169254533162009,0.041337454459138515,0.11933422381482453
139,0.32552454888409144,0.16910444394720722,0.036055725050762696,0.15636569133166392
140,0.34425163635517925,0.1748743023779347,0.03848703412882305,0.11813539407964979
141,0.3318286145039737,0.18389968178037594,0.030419341065886587,0.1269756780660072
142,0.34233411246903683,0.17609618481071035,0.036284869392043444,0.12031214870067451
143,0.32657351350444347,0.17463145584421025,0.03358009570632005,0.13850595851149516
144,0.34665425363220387,0.1764366744100102,0.030418084539289444,0.12917009399541077
145,0.34082484351659115,0.16163833325184965,0.03004626029889171,0.11692576773582211
146,0.3329121264724021,0.1621883182462081,0.033097198492344486,0.138423533699737
147,0.34935555467594753,0.1771970899428815,0.037375476141989696,0.1590521724986008
148,0.3121524807093892,0.16681048523378983,0.04218150307029188,0.15465880637541
149,0.3131118313778805,0.16375676980833107,0.037524580887562504,0.1425179263258011
150,0.3171456446481796,0.17780468635425792,0.035129666946017844,0.13517169927597902
151,0.35205788183581854,0.17835282134923974,0.04134144086111545,0.1416086270839207
152,0.3557066815120881,0.16283468972455745,0.04005254010715416,0.1536095398283123
153,0.34326901840065194,0.17129234552801986,0.04207312000944612,0.13334818099719276
154,0.307093752533865,0.1756330111504434,0.0326477184268643,0.13313631013027355
155,0.3294653431893375,0.1661017372843521,0.0457211966486172,0.13608051700327162
156,0.3572510520607913,0.18091526117304432,0.031169614962839126,0.12203545197569896
157,0.3497023845437377,0.17603887818402153,0.026825010592751417,0.11226849528250431
158,0.34922002712342587,0.15941625574228663,0.0393020844627151,0.1278815622987005
159,0.3378725610724853,0.17233382178479723,0.04004680150634106,0.12780663433507317
160,0.33266548109782834,0.17045454545454544,0.03275061892395845,0.13492322544643182
161,0.35420209407599496,0.1722763038261266,0.035953121065756266,0.1358891789131761
162,0.33760134392294405,0.16451568285997445,0.03308838705866133,0.13759066115782825
163,0.3203010403523023,0.16725733497432957,0.03578831105304859,0.12970183770613228
164,0.3152484191696118,0.17932552763872778,0.034526681341212666,0.1484966127819762
165,0.3241429489395903,0.18783009075594234,0.03667628948931104,0.133031111998492
166,0.321335664467716,0.18525530121218917,0.03563547985495798,0.12678989519185022
167,0.34387834424951363,0.16773595592623017,0.040524918609256694,0.13780001486585572
168,0.3096432151809923,0.17519677091401842,0.025285789482718812,0.11127903875724436
169,0.32079932716580317,0.17631396422016987,0.03852103520825152,0.1619294743326743
170,0.34905728799797575,0.18111662841012977,0.03403407418723328,0.14006448904754054
171,0.35660894082292094,0.17704491629560318,0.036890799820200285,0.11631404361980008
172,0.32062123843009194,0.17414986637282745,0.034947594102667866,0.13156558026219656
173,0.34234720374096295,0.18179145980710398,0.02994273601530082,0.11486265087666395
174,0.3472341922361457,0.17185402300596328,0.04555474569010738,0.136449329900161
175,0.32746320364584813,0.1756307314969503,0.034875684780510174,0.1390912037347476
176,0.3310952583275594,0.16266485181070478,0.04728384215936461,0.1483007425176466
177,0.3161581247876308,0.16915071682835678,0.03691171600607146,0.1369919063593138
178,0.35236006539686926,0.18098627318880472,0.032029778446867475,0.12351000634665757
179,0.3339775696943581,0.16698563195419786,0.03919251382614608,0.1379684720035125
180,0.32997546938677796,0.15998577967379318,0.03758634699362703,0.12841826077768997
181,0.3198091033717786,0.1722614012578346,0.038090478087040726,0.13015481457373745
182,0.35361680918595717,0.18119098668911435,0.039495812456283814,0.14061119200632083
183,0.3595347635067837,0.18015403089559145,0.03841151114117027,0.12512598520712187
184,0.3329504725632591,0.17598652980257448,0.03310978355581064,0.12528894256294132
185,0.33958691515908307,0.16971214528395528,0.038676586798639376,0.14200283802382985
186,0.3304060795362906,0.16875884166424446,0.03732427065364129,0.12115429114634721
187,0.3573981362626992,0.17807252669869042,0.040689650411448945,0.13794524095939403
188,0.3191556528261586,0.16683762354743106,0.033465685987041104,0.12891914319126052
189,0.33538431925226064,0.17303185348174197,0.031950361704234126,0.14255203838289665
190,0.3438950454284602,0.1783404974442529,0.029207852901213492,0.13392998756796146
191,0.3437849912834214,0.16995129528703137,0.03417507318832064,0.12438017689748773
192,0.3523347176196079,0.17923252375072962,0.04342709550494142,0.14376925956656486
193,0.3114754098360656,0.18107149208503706,0.03813123112224673,0.13628412874078746
194,0.3485670793092574,0.17389850728145667,0.040259845143253536,0.12896880875019257
195,0.34743078214823103,0.16212009372309064,0.04201486041745748,0.13986783183086998
196,0.33133811487767284,0.1713430168699611,0.03739762408642138,0.1333985375530869
197,0.34014108116550873,0.1610569216191216,0.04075001255646732,0.13792011154268838
198,0.3290648874898591,0.1668456794536178,0.038742590460929864,0.15560169177144156
199,0.33384569662010766,0.16284340668134162,0.037949173968240144,0.1338460874820969
200,0.30518104512973426,0.18041662198613745,0.028537368009208405,0.11656001470923828
201,0.3172192039123687,0.18621419660746868,0.0337151755745306,0.13078882863913865
202,0.318556345645426,0.17322646121123916,0.03771834088253407,0.14650377414667387
203,0.322814939568949,0.16687577234723086,0.03366179960821986,0.13659676305619609
204,0.32185628144811324,0.1651668187509341,0.03515337595986873,0.12692576078812015
205,0.3395478342102569,0.1746563818997201,0.03305109088872476,0.1449468525204303
206,0.3375944834394666,0.17207571163801874,0.0320944899676158,0.11686184956206826
207,0.32132130458712677,0.17337647325407565,0.040451650411977916,0.14176953898136432
208,0.31785647742894324,0.18198341559422432,0.036598945326532,0.13186615712282485
209,0.3300285516344427,0.1745158634607579,0.04106572091890384,0.16190971095529266
210,0.34881407373397993,0.18338726999536922,0.04503182606085362,0.1369554825015261
211,0.3379966821766384,0.18316765245738637,0.03734209519006351,0.1321602165267045
212,0.3340281475670446,0.16236156925291137,0.039894856866033446,0.1346707878449983
213,0.32979431169559426,0.17491366775673614,0.046292289193454184,0.14017699637512263
214,0.3225036953542704,0.16014922901553225,0.03712400524057057,0.13982923966880237
215,0.328803475295947,0.17520924261018922,0.03448931969902056,0.13985516684203028
216,0.3230880931275034,0.17193304893120165,0.04093287226898135,0.1342899659315626
217,0.34171690246803893,0.1587704675765931,0.036306733778903484,0.13910827737301443
218,0.34073270380212534,0.17812428261292895,0.039398990107616626,0.14203535684949462
220,0.3185982858855408,0.16496924903658605,0.03686061127982032,0.13868943301896852
221,0.36005497619484944,0.17452351184125084,0.02953958845851496,0.11653773495885911
222,0.32970738702818914,0.1713776523478504,0.04148354723356227,0.1516577770046359
223,0.36051222614178524,0.17719262506318503,0.03258657692181144,0.11051505256049052
224,0.33848754140304066,0.17221400337525317,0.03657090624242964,0.11690512756027949
226,0.3463630432395911,0.17353749301143423,0.033794528698161505,0.14278872647405202
227,0.3381211999729735,0.1809643922838688,0.03877814256570023,0.135931527434876
228,0.34328358208955223,0.17972959572830266,0.038746506257111284,0.15643800681186598
229,0.33663462197533917,0.16246917422501608,0.03905147405894797,0.12673216659859904
230,0.3450643844497636,0.1710505467751877,0.0371261919103774,0.14313872912943865
231,0.3414518131650681,0.16988979948953054,0.036490255226838124,0.11842500475246812
232,0.3277552009819172,0.16873920222914637,0.04129925530938618,0.1514839378206654
233,0.346488640898023,0.16975706146065234,0.03336396987501705,0.12328878409237055
234,0.3285915450636254,0.16683762354743106,0.0334762685333535,0.12203057795435295
235,0.3557635868940779,0.16935025700295164,0.036248011441194536,0.13490949816805575
236,0.3291777805644564,0.1616084836959247,0.03994137500136392,0.13184774137909555
238,0.3261967667037034,0.16513495004228732,0.036512639309267056,0.13638321086562216
239,0.3362272206505553,0.17514659085988848,0.043723963857465555,0.1503240283061588
240,0.3370998244783997,0.18099008954516158,0.034156836996433765,0.1472184793412015
241,0.33119668842887995,0.17157086625517193,0.03420668012229202,0.12349007626321518
242,0.32713335649400765,0.1680163306125126,0.04174314774879671,0.14866873631578634
243,0.3483269890109223,0.17081414594356056,0.03640435820469135,0.12717063625791217
245,0.33614358129398286,0.17901359266199912,0.043338696848635436,0.14545999206070456
246,0.3240001848788717,0.15629478353851603,0.036453704201975835,0.1339693291353359
247,0.332582027327504,0.1639377851889552,0.036652907024672776,0.13933243840467494
248,0.33766631186332596,0.1677137406055431,0.031566007700578304,0.12093420157395894
250,0.34434667127340873,0.17122312323751887,0.03199166125714265,0.11933417113139748
251,0.33448852331193635,0.1709008959789073,0.038063753688628736,0.12532709190380698
252,0.3152682856831516,0.169375951045721,0.03700267323615074,0.15686676442060207
253,0.34437085349698565,0.16664916609784997,0.03607667363699622,0.12439285450063214
254,0.3470796695725153,0.1739646415380581,0.038156211320443514,0.1349263092890727
255,0.34031390214828594,0.17116698058669977,0.03585106051941238,0.1506014755406811
256,0.342867118293772,0.1671269455509899,0.0377444332867009,0.151566625145473
257,0.319036878062992,0.16994675275030885,0.032052988055709004,0.11733094579304315
258,0.32143774898616595,0.16676569948598782,0.04145422134445849,0.1446769400388176
259,0.321480789084518,0.18514693182963202,0.041168587079390716,0.13706036775685412
260,0.35716297202113206,0.1793477211885933,0.042830543046206905,0.14292912291132087
261,0.3310075195719288,0.17384539747207065,0.034904397777434135,0.12064629372229
262,0.3526127176996325,0.18418218405447614,0.03815187195695564,0.12969127435711172
263,0.34044052515020495,0.17471739876507517,0.03708678506864644,0.14040605814607487
264,0.3450705252527932,0.16191492504713745,0.031953540118683586,0.1255929505359275
265,0.3186951678935001,0.17510646096163285,0.043730891877393534,0.14807563951780112
266,0.33388070304148026,0.16745250239858056,0.03317026222330583,0.13735643173987966
267,0.34721388951282556,0.17752388860916915,0.033272137413295495,0.1381306214609844
268,0.33164455318769576,0.16887133412261032,0.04362188730528702,0.14979887685129664
269,0.32228774183732095,0.1799627528580689,0.04017333384537528,0.12851469576488878
270,0.3261506228230016,0.1624283763576572,0.035320390547859334,0.1390803112688116
271,0.32523205209240375,0.1765215585142674,0.029710660042435496,0.12629749542379606
272,0.3389223261429177,0.1689317949907068,0.03398838063280581,0.11541320460147618
273,0.33544492129047226,0.16759589386289536,0.030858497816236848,0.12231093954311016
274,0.33701726444407676,0.1725190989155043,0.037052348762338094,0.1342055544035666
275,0.32385985919483545,0.1714945621399978,0.03861121008055845,0.14020795531136168
276,0.3271586132282501,0.16896630938740576,0.03585241875328236,0.11320747942303698
277,0.3145216022808949,0.17405002261317432,0.035038796745770276,0.13941958253132125
278,0.3527536942868968,0.18740888041656278,0.03382426270288596,0.11017732170248876
279,0.3194545303665513,0.17290085425618942,0.03926831514548359,0.13789030683993547
280,0.34523144423573926,0.16478273469941845,0.04246885869845122,0.14193010092283392
281,0.33872021203712155,0.17020657063510297,0.042136317935243174,0.12985442477743608
282,0.31911221645031457,0.1609314823053623,0.030694107891614246,0.13505230714964372
283,0.3475786849198101,0.17049865518571825,0.03768281782920477,0.14519627802528445
284,0.32694047066066734,0.16982137773952824,0.03747874827701179,0.14961914724235179
286,0.31437600077241606,0.16631290929277162,0.041348254385405236,0.13572176209605027
287,0.3313807759892078,0.16854374256782464,0.03357798514629805,0.13193584718608312
288,0.32160722646374845,0.17289224310625587,0.0300502247364018,0.11439909626066912
289,0.3157387798146293,0.18061210914505924,0.03352766355760935,0.13707642775549403
290,0.3187251005741135,0.16895973083422622,0.04840351573225152,0.15856302486566518
291,0.33280665758355243,0.1705211171139287,0.04200258243745467,0.14503945971795784
292,0.32660088329509657,0.17135128918522527,0.03608139791274775,0.1329536641271113
293,0.33682426491067063,0.1719212303512371,0.03339339171023437,0.14733426668376626
294,0.34101207501005787,0.17817707126571264,0.02831991136813644,0.12391866050590677
295,0.33262048627815355,0.17217894099235848,0.04050451994437333,0.1412650073352344
296,0.3166501946908751,0.18419029446881593,0.03582118479900554,0.1290622245353579
297,0.3173184090172864,0.1763384086544087,0.04659247527022186,0.14313559075939916
298,0.3400983145957735,0.17301729505512412,0.03581505203641759,0.14019931170336455
299,0.30836977170357677,0.16253033967466446,0.040475524826891464,0.12607709525111302
300,0.3370507870850006,0.1643989873053573,0.03260341230334253,0.12375397489601106
301,0.31816887500877644,0.16715083349690615,0.03881375012668168,0.11966203718065618
302,0.3270153328493062,0.1705446555462218,0.0337980816502136,0.11479184906423784
303,0.33212584848033766,0.16020084819494143,0.03073484239492425,0.13042603775879355
304,0.3194501293450138,0.15939558711514237,0.03841671040149198,0.14108222761365913
305,0.31228032907365233,0.17160831265077997,0.04055564300018589,0.15224092183006024
306,0.29940217278905246,0.17551486163989102,0.03332775034126034,0.12747018725738707
307,0.32844850031077055,0.17827903989217597,0.04155946376539397,0.14745090852132722
308,0.3306793677487522,0.17388607844384624,0.040294984565314516,0.14304612343848608
309,0.311955528136123,0.17625687897501263,0.03734914184601837,0.11706431294925614
310,0.30899517578935104,0.17593372636810856,0.03537383407892675,0.13180781988963633
311,0.3400884174862623,0.18173746285999548,0.036395504934519214,0.13614824058526873
312,0.3469246199345261,0.17319505225001652,0.04579851710292815,0.15065343956066554
313,0.34873543783884925,0.17769979772097838,0.042794979446734924,0.14692931638491746
314,0.331287358648279,0.17829673575752483,0.04151732406904411,0.13597620789576334
315,0.32899517282397317,0.16666666666666666,0.04000441066706113,0.13114924298580957
316,0.33299577955739157,0.18684103839669797,0.030554457274797116,0.12413410892310715
317,0.3449426256722494,0.17210718452091864,0.03475882530332157,0.10984054544482673
318,0.342568050481732,0.16668372664122305,0.0297205791346695,0.12397736930705489
319,0.32180723532678635,0.1644751200876766,0.03543696704121986,0.12491851178965613
320,0.32186236840437105,0.1626180091681092,0.041214085519419824,0.1431624750729312
321,0.35869327778869214,0.17553399869981262,0.031668049871882924,0.1115114512181703
322,0.3409376718084742,0.18590262818788894,0.045820046142728055,0.14866023924530627
323,0.3263199051867582,0.16926501336065636,0.04088401554247175,0.12371654243221825
324,0.35142843398547574,0.17072058413090754,0.03454303922583631,0.1459152175285826
325,0.3089335329711256,0.1546211242717283,0.046456153644080456,0.1542471326533197
326,0.32603506740131266,0.16748166667802025,0.04166472531453423,0.15231585971517703
327,0.3339752509105604,0.17477362137374203,0.039040183271455864,0.11829546979721235
328,0.3610944015185518,0.17615364547974544,0.04093491203700976,0.14335358213296526
329,0.326592366472384,0.1515602242714903,0.04584734240191029,0.13454476487975944
330,0.3300168256035837,0.16516457514767674,0.03682751901313287,0.13326735596708258
331,0.3434960164175209,0.17913193548360717,0.03826813277665793,0.12639796973901973
332,0.32794188767961924,0.16497568094730222,0.03843410661036925,0.14490625004921184
333,0.3352806453610077,0.17389996235272429,0.044415753541917936,0.1405522795611149
334,0.3371140422083231,0.1721999576468148,0.04045662247100364,0.1437200632823783
335,0.3168140235871474,0.16454602999161247,0.034476468380809255,0.1260443541865689
336,0.3476552015693614,0.17714935820221758,0.030427978627216676,0.12986035852709885
337,0.3405201844991553,0.1736290840370052,0.04113981764954498,0.14593160303558994
338,0.3367908537699197,0.16856962094210654,0.04140650835438121,0.12914314725371784
339,0.325026890416203,0.18004889854462552,0.03938726377546737,0.15560572811323212
340,0.3176359461379261,0.16946718543287687,0.03809253137392245,0.1366186543168372
341,0.31682679905445,0.17860939752482605,0.03343975086145857,0.13192789422729853
342,0.34695774847840183,0.16674777879473085,0.03782625357894449,0.14508488163895766
343,0.32798661422551717,0.16876286296456322,0.03673715285298481,0.14477029936493674
344,0.31929939006970376,0.1769039906492897,0.035756128704970386,0.1322918108231561
345,0.3231706056474774,0.17562297240947694,0.044691140102172934,0.1553677895202268
346,0.328091144649268,0.173632217833109,0.03767044403475489,0.1372655737324149
347,0.3198421206634831,0.17670728265049285,0.034597254811202315,0.1262121270949065
348,0.32457364902096847,0.16186387848004985,0.043955219143758585,0.1359746985284623
349,0.32724731523196954,0.16948705789742102,0.03720461763844968,0.13728700237853586
350,0.32559829379824123,0.1686643217447095,0.03867649668371395,0.14480448607882637
351,0.3394723566975309,0.18476163183490818,0.036619423202522344,0.11451658605555566
354,0.35105423047390544,0.16718691673388075,0.03241584927729668,0.11440457809638144
355,0.3142677594105717,0.17137032588526258,0.033479503736922246,0.12200230811081657
356,0.3318802686126491,0.17657101481814064,0.0320074147263209,0.12053268264101001
357,0.33523632331837405,0.17107722692734975,0.03984663665071418,0.11204588470540679
358,0.3245018579145651,0.17885711549731462,0.037885904430718806,0.1316386633253448
